Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall
2022-07-30,Bangalore,111,21.5,47.1,24.3,7.1,1.3,21.1,29.0,86.9,13.0,1.0
2022-07-30,Chennai,118,22.6,38.4,27.6,12.5,1.42,27.6,29.9,80.9,9.4,0.0
2022-07-30,Kolkata,108,25.0,39.9,16.9,6.7,1.03,45.3,28.0,92.6,8.7,6.0
2022-07-30,Jaipur,140,29.3,45.3,24.4,13.6,1.92,30.6,21.3,74.0,11.8,0.0
2022-07-30,Lucknow,86,15.3,29.7,24.6,7.7,1.03,14.2,25.7,89.2,9.4,6.2
2022-07-30,Hyderabad,50,10.3,8.3,6.9,3.5,0.69,31.8,28.9,76.8,12.6,5.1
2022-07-30,Pune,100,18.6,26.2,25.9,11.1,1.43,15.5,26.0,83.6,13.7,0.0
2022-07-30,Ahmedabad,110,10.0,35.1,24.3,5.6,2.14,41.6,31.6,89.7,12.8,0.0
2022-07-30,Visakhapatnam,62,12.5,16.7,20.4,2.0,0.62,21.0,21.9,71.6,11.1,3.8
2022-07-31,Delhi,118,36.7,56.2,19.2,9.0,0.44,22.2,25.1,75.8,8.2,0.0
2022-07-31,Mumbai,70,12.5,17.9,11.1,6.5,0.64,60.4,26.5,67.1,12.8,1.2
2022-07-31,Bangalore,68,10.0,18.2,17.3,4.4,0.65,50.6,29.1,77.5,12.6,8.0
2022-07-31,Chennai,62,10.0,4.7,11.3,4.2,0.87,54.1,24.5,72.7,13.1,4.3
2022-07-31,Kolkata,125,22.7,38.8,46.6,10.1,0.75,47.0,32.5,78.3,12.1,0.0
2022-07-31,Jaipur,75,10.0,5.0,18.4,7.2,1.32,42.4,27.3,82.3,13.0,0.0
2022-07-31,Lucknow,95,10.5,31.2,37.8,5.4,0.82,47.9,25.8,83.5,16.2,0.0
2022-07-31,Hyderabad,71,10.0,16.5,8.2,3.8,1.35,42.5,28.4,90.2,14.9,4.9
2022-07-31,Pune,67,11.6,15.0,12.9,5.6,0.94,34.2,27.6,91.8,11.3,3.7
2022-07-31,Ahmedabad,74,10.0,23.0,18.1,5.1,0.87,45.5,28.6,72.3,13.4,2.7
2022-07-31,Visakhapatnam,82,18.3,25.9,14.2,4.0,0.49,62.4,19.6,88.7,12.5,7.7
2022-08-01,Delhi,104,25.0,59.2,7.8,3.6,0.85,41.0,24.9,91.8,11.4,1.0
2022-08-01,Mumbai,136,25.4,26.8,25.1,4.7,2.49,43.5,34.2,81.6,11.3,0.0
2022-08-01,Bangalore,95,17.5,30.9,40.2,2.2,0.76,18.8,19.4,83.2,14.5,0.0
2022-08-01,Chennai,100,17.6,62.1,14.8,5.8,0.69,48.5,26.6,91.7,12.6,7.1
2022-08-01,Kolkata,86,18.1,36.6,12.5,7.2,0.64,48.5,25.9,100.0,13.2,1.8
2022-08-01,Jaipur,186,45.5,76.6,27.6,12.7,1.68,58.2,24.6,100.0,10.2,0.4
2022-08-01,Lucknow,90,22.0,46.8,12.0,2.9,0.49,45.4,30.4,85.1,15.1,4.7
2022-08-01,Hyderabad,134,22.7,32.3,48.2,7.2,1.76,23.3,29.5,88.3,11.1,0.0
2022-08-01,Pune,80,12.0,18.2,17.3,5.9,0.7,75.6,32.2,85.3,11.7,7.1
2022-08-01,Ahmedabad,62,10.4,37.4,6.8,3.0,0.52,37.7,27.1,88.3,15.2,6.5
2022-08-01,Visakhapatnam,64,10.0,16.9,8.8,6.2,0.86,46.3,29.7,91.5,10.2,6.2
2022-08-02,Delhi,108,29.5,45.5,19.5,7.9,0.76,24.0,33.1,92.2,11.3,1.7
2022-08-02,Mumbai,105,12.1,23.0,23.2,8.9,1.73,61.1,31.6,97.5,8.3,0.1
2022-08-02,Bangalore,58,10.0,21.6,10.1,4.6,0.37,51.2,24.3,98.7,11.1,7.3
2022-08-02,Chennai,70,10.0,9.0,21.3,9.3,0.84,41.2,33.6,80.9,9.6,7.7
2022-08-02,Kolkata,177,34.6,76.7,36.6,15.5,2.01,32.7,30.0,93.2,11.6,0.0
2022-08-02,Jaipur,95,14.8,47.6,17.8,6.9,1.05,36.4,26.2,72.6,10.8,3.1
2022-08-02,Lucknow,117,30.2,59.7,10.9,7.2,0.82,44.5,28.2,72.7,15.4,0.7
2022-08-02,Hyderabad,68,15.3,33.3,12.1,7.1,0.54,16.0,29.1,78.1,13.8,2.5
2022-08-02,Pune,106,21.4,48.4,21.1,11.0,0.78,41.9,20.2,93.4,13.4,0.0
2022-08-02,Ahmedabad,119,25.5,67.5,17.8,3.2,0.84,48.2,27.4,99.5,13.2,1.8
2022-08-02,Visakhapatnam,103,16.0,25.8,26.4,2.7,1.61,37.9,27.9,83.7,7.7,0.9
2022-08-03,Delhi,114,32.2,45.5,16.5,2.2,0.78,45.4,30.2,80.6,8.5,1.7
2022-08-03,Mumbai,58,10.7,13.3,14.1,6.4,0.71,23.1,25.4,82.8,14.1,3.7
2022-08-03,Bangalore,144,24.1,65.3,23.0,5.4,2.02,46.8,27.7,84.9,13.2,0.0
2022-08-03,Chennai,107,15.4,20.1,37.2,10.1,1.23,49.8,30.7,76.0,13.1,0.0
2022-08-03,Kolkata,199,48.1,92.9,34.7,8.9,1.74,47.2,28.1,81.9,13.5,0.8
2022-08-03,Jaipur,107,11.6,19.5,34.1,9.5,1.58,55.8,29.9,73.7,14.5,0.0
2022-08-03,Lucknow,68,13.7,15.8,23.8,2.8,0.3,46.8,26.7,86.8,11.3,1.2
2022-08-03,Hyderabad,135,15.8,23.0,49.7,10.6,2.04,47.5,22.9,86.2,11.5,0.0
2022-08-03,Pune,62,10.0,17.7,9.8,4.8,0.7,46.2,30.2,85.0,12.3,2.4
2022-08-03,Ahmedabad,66,11.3,9.6,20.2,6.3,0.35,63.0,26.2,69.6,10.0,5.0
2022-08-03,Visakhapatnam,87,13.2,40.7,18.3,3.3,0.95,41.3,26.5,78.5,11.1,5.1
2022-08-04,Delhi,123,34.4,55.4,21.6,3.2,0.75,35.2,27.3,99.7,12.9,4.2
2022-08-04,Mumbai,70,16.2,30.4,7.4,7.9,0.38,44.3,31.8,100.0,10.9,4.3
2022-08-04,Bangalore,84,13.2,34.0,23.7,7.5,0.33,59.5,24.6,100.0,12.3,7.6
2022-08-04,Chennai,112,19.6,16.0,25.1,10.5,1.64,57.3,23.4,88.7,9.5,0.0
2022-08-04,Kolkata,90,17.7,45.8,14.8,5.9,0.84,32.0,27.1,83.7,8.8,5.2
2022-08-04,Jaipur,142,31.2,49.9,37.3,6.6,1.73,10.0,23.6,100.0,12.3,0.0
2022-08-04,Lucknow,112,18.6,20.1,42.5,10.3,1.29,31.6,28.0,77.2,12.2,0.0
2022-08-04,Hyderabad,91,16.4,30.7,18.0,3.0,0.8,64.1,32.8,86.3,13.2,3.0
2022-08-04,Pune,67,10.0,24.7,16.0,9.1,0.63,35.2,32.2,75.6,10.2,4.8
2022-08-04,Ahmedabad,70,14.9,24.4,14.1,2.0,0.68,33.0,29.8,77.2,13.6,2.9
2022-08-04,Visakhapatnam,87,16.9,29.7,18.7,4.4,0.72,52.4,26.3,84.4,13.1,4.9
2022-08-05,Delhi,117,27.7,58.4,12.6,3.7,0.93,52.7,31.1,80.6,12.6,1.3
2022-08-05,Mumbai,155,39.1,62.0,45.0,9.7,0.78,31.7,30.8,90.3,11.1,0.0
2022-08-05,Bangalore,50,10.0,23.4,11.3,3.2,0.5,10.0,27.5,80.6,15.4,3.8
2022-08-05,Chennai,70,10.3,19.3,7.8,6.4,0.86,62.8,27.2,97.4,13.3,4.2
2022-08-05,Kolkata,76,15.4,33.5,15.3,3.8,0.46,45.9,34.2,96.3,13.2,5.9
2022-08-05,Jaipur,128,32.4,42.8,35.6,9.5,0.35,62.4,31.2,76.6,8.6,0.0
2022-08-05,Lucknow,200,49.2,87.0,24.6,9.0,2.51,29.6,23.2,89.7,12.6,0.0
2022-08-05,Hyderabad,57,10.0,23.5,19.5,5.0,0.36,16.9,28.4,70.0,14.4,4.5
2022-08-05,Pune,88,10.4,14.2,20.1,11.8,2.01,10.5,26.3,91.3,13.1,0.0
2022-08-05,Ahmedabad,179,39.7,83.3,41.1,12.8,1.31,43.6,34.8,100.0,12.6,0.0
2022-08-05,Visakhapatnam,115,19.3,43.3,31.4,8.8,1.27,34.8,24.1,72.7,11.7,0.0
2022-08-06,Delhi,131,29.9,70.4,22.8,3.8,0.86,47.0,29.3,76.9,14.7,1.4
2022-08-06,Mumbai,50,10.0,12.0,10.2,2.4,0.68,21.0,24.5,83.6,15.4,4.0
2022-08-06,Bangalore,67,10.0,16.0,20.1,6.0,0.85,27.3,30.2,96.3,11.6,3.6
2022-08-06,Chennai,57,10.0,24.3,12.7,2.7,0.35,39.2,27.7,87.5,10.4,2.9
2022-08-06,Kolkata,130,25.8,40.6,29.6,8.1,1.53,43.0,23.8,100.0,13.7,0.0
2022-08-06,Jaipur,74,11.9,34.6,8.6,4.3,0.74,52.5,33.7,80.3,14.2,5.8
2022-08-06,Lucknow,192,55.7,93.0,34.6,15.4,1.07,18.4,26.0,92.5,9.2,0.8
2022-08-06,Hyderabad,52,10.0,6.8,7.1,6.2,0.54,47.3,29.9,78.7,11.7,7.3
2022-08-06,Pune,118,18.4,35.0,31.1,12.9,1.78,22.9,26.1,72.7,7.6,0.0
2022-08-06,Ahmedabad,103,18.4,41.3,23.2,7.3,0.95,47.8,29.5,79.9,13.1,3.4
2022-08-06,Visakhapatnam,55,10.2,13.8,15.1,5.8,0.3,40.7,29.1,75.3,11.3,1.4
2022-08-07,Delhi,144,19.0,34.0,22.4,9.4,3.15,43.3,32.1,90.4,13.1,0.0
2022-08-07,Mumbai,134,28.7,44.1,21.4,10.3,1.49,57.3,24.2,99.0,13.2,0.0
2022-08-07,Bangalore,116,25.4,23.3,33.0,8.3,0.74,72.8,27.4,94.8,9.1,0.0
2022-08-07,Chennai,138,21.0,34.7,29.9,6.7,2.44,45.3,28.6,74.1,9.8,0.0
2022-08-07,Kolkata,160,47.9,73.6,22.2,9.4,0.79,44.9,28.8,81.8,9.5,0.0
2022-08-07,Jaipur,81,19.5,41.6,12.9,3.7,0.54,28.7,27.0,73.7,11.9,3.2
2022-08-07,Lucknow,102,25.5,41.9,18.0,3.6,0.82,37.0,33.9,89.9,11.5,5.3
2022-08-07,Hyderabad,88,15.2,37.5,15.7,5.4,0.65,62.2,27.1,92.2,10.1,4.7
2022-08-07,Pune,49,10.0,10.2,12.6,5.5,0.51,21.6,27.0,91.7,7.3,6.8
2022-08-07,Ahmedabad,208,58.0,103.8,32.7,7.3,1.27,46.6,27.0,95.9,12.6,0.0
2022-08-07,Visakhapatnam,61,14.4,27.4,10.0,4.0,0.67,10.1,28.5,77.0,7.9,2.8
2022-08-08,Delhi,130,34.9,54.6,14.6,6.5,1.0,54.3,30.5,92.4,13.2,4.0
2022-08-08,Mumbai,183,37.5,70.9,49.8,14.3,1.6,42.5,29.5,86.7,11.9,0.0
2022-08-08,Bangalore,93,15.1,36.7,17.5,7.2,0.98,50.9,34.5,78.9,9.0,6.9
2022-08-08,Chennai,138,31.6,67.0,24.8,9.4,1.08,38.7,30.4,80.5,11.8,0.0
2022-08-08,Kolkata,165,32.9,65.5,18.2,11.2,2.56,41.0,24.7,100.0,13.1,0.0
2022-08-08,Jaipur,102,10.0,1.2,35.9,11.3,1.79,56.3,25.7,91.8,10.2,0.0
2022-08-08,Lucknow,66,12.0,12.1,19.1,3.0,0.82,30.1,26.5,80.0,12.9,4.5
2022-08-08,Hyderabad,69,11.7,18.7,18.9,4.0,0.66,42.4,29.1,71.0,12.7,1.3
2022-08-08,Pune,71,18.5,23.4,9.8,4.7,0.73,24.7,27.4,72.0,13.3,2.5
2022-08-08,Ahmedabad,149,35.7,67.5,10.2,14.0,1.61,49.3,26.5,93.0,9.1,0.0
2022-08-08,Visakhapatnam,141,16.0,33.2,20.1,14.1,2.65,82.4,25.5,98.9,14.7,0.0
2022-08-09,Delhi,110,27.7,53.5,19.2,2.7,0.87,26.7,26.7,98.2,12.6,2.2
2022-08-09,Mumbai,77,15.1,10.6,16.1,4.7,0.76,64.7,27.8,86.5,9.8,7.5
2022-08-09,Bangalore,67,10.0,14.8,16.9,5.3,0.78,45.3,27.9,86.3,12.7,6.1
2022-08-09,Chennai,69,10.0,19.7,12.9,4.5,0.54,69.9,30.6,76.0,12.8,4.7
2022-08-09,Kolkata,68,14.9,14.3,11.0,5.6,0.81,36.0,25.6,88.9,12.6,6.8
2022-08-09,Jaipur,130,32.8,59.0,24.9,3.9,0.84,44.9,30.0,81.8,14.0,0.0
2022-08-09,Lucknow,176,40.1,81.9,34.7,2.7,1.42,59.6,24.8,87.8,12.8,0.0
2022-08-09,Hyderabad,62,10.0,32.5,6.6,5.0,0.61,37.7,23.8,82.2,15.2,6.5
2022-08-09,Pune,110,13.9,32.6,31.0,11.7,1.88,18.1,30.8,83.5,12.7,0.0
2022-08-09,Ahmedabad,101,17.9,31.9,24.3,8.1,0.75,67.3,28.9,76.8,15.2,0.0
2022-08-09,Visakhapatnam,82,16.4,29.9,11.8,3.6,0.76,53.1,31.5,75.7,10.6,5.8
2022-08-10,Delhi,62,10.0,4.4,18.7,7.0,0.69,44.1,29.1,84.7,12.2,6.1
2022-08-10,Mumbai,67,11.5,16.0,15.5,4.7,0.7,43.1,24.2,92.3,13.2,1.3
2022-08-10,Bangalore,111,10.7,15.9,32.1,10.2,1.83,67.1,24.2,71.1,12.6,0.0
2022-08-10,Chennai,58,12.4,13.7,16.9,5.5,0.59,16.7,26.2,86.7,9.1,2.3
2022-08-10,Kolkata,87,21.1,49.4,8.0,5.9,0.3,54.1,32.6,86.2,13.2,7.2
2022-08-10,Jaipur,165,27.9,53.7,48.4,9.7,1.8,56.9,31.4,81.5,10.5,0.0
2022-08-10,Lucknow,166,37.2,52.1,29.6,10.2,1.87,62.4,29.7,47.9,11.9,0.0
2022-08-10,Hyderabad,72,15.3,19.0,12.9,5.7,0.42,61.7,25.1,73.9,11.8,4.6
2022-08-10,Pune,70,10.0,26.1,12.8,4.5,1.04,29.3,25.9,87.9,13.4,3.4
2022-08-10,Ahmedabad,113,21.2,34.3,35.3,9.2,1.03,35.9,33.9,91.4,10.3,0.0
2022-08-10,Visakhapatnam,123,23.4,46.1,21.2,13.8,1.29,51.6,26.8,69.2,13.3,0.0
2022-08-11,Delhi,114,27.8,34.4,14.3,12.3,1.19,48.8,28.3,77.9,10.5,0.0
2022-08-11,Mumbai,76,10.0,17.2,18.3,12.0,0.97,42.8,27.4,91.8,13.2,0.0
2022-08-11,Bangalore,51,10.0,-10.7,9.4,4.7,0.95,43.3,27.9,74.7,12.5,1.8
2022-08-11,Chennai,129,22.1,41.3,27.5,16.5,1.85,26.3,28.8,94.2,12.6,0.5
2022-08-11,Kolkata,71,13.5,16.2,9.2,5.3,1.07,39.2,32.6,63.4,11.3,7.1
2022-08-11,Jaipur,162,36.4,83.4,43.8,13.9,1.08,10.0,26.3,98.8,11.3,0.0
2022-08-11,Lucknow,182,54.8,102.5,23.0,6.8,0.79,39.3,26.4,74.2,8.8,0.0
2022-08-11,Hyderabad,104,13.7,23.3,47.5,13.0,0.66,48.4,28.8,96.1,11.6,0.0
2022-08-11,Pune,77,10.4,37.8,5.1,7.4,1.05,47.0,25.6,81.3,12.6,7.4
2022-08-11,Ahmedabad,124,32.5,48.1,22.5,16.0,1.02,19.4,30.6,91.6,11.4,0.0
2022-08-11,Visakhapatnam,105,11.8,37.1,29.2,6.8,1.42,48.2,30.0,88.5,14.3,0.0
2022-08-12,Delhi,88,19.1,26.5,14.4,2.8,0.93,49.1,31.8,93.7,11.9,1.1
2022-08-12,Mumbai,111,16.2,40.9,19.0,9.0,1.81,36.7,22.5,74.5,9.6,0.0
2022-08-12,Bangalore,83,12.8,28.1,24.0,4.0,0.63,54.8,32.4,100.0,9.3,4.9
2022-08-12,Chennai,69,11.8,16.8,12.1,5.8,0.73,54.1,23.7,93.2,10.5,3.6
2022-08-12,Kolkata,183,47.7,79.2,26.4,11.7,1.84,28.9,26.7,81.7,9.4,0.7
2022-08-12,Jaipur,60,10.7,12.6,19.9,4.0,0.48,34.5,28.1,87.0,14.3,4.6
2022-08-12,Lucknow,94,15.3,22.6,22.0,4.7,1.16,55.6,29.6,95.7,11.0,3.1
2022-08-12,Hyderabad,90,16.2,30.6,15.0,4.7,0.74,73.9,32.0,99.0,10.0,5.0
2022-08-12,Pune,136,24.7,38.9,38.3,9.8,1.62,40.2,21.1,70.6,10.0,0.0
2022-08-12,Ahmedabad,98,16.6,44.3,19.0,3.3,1.15,39.5,26.1,88.4,7.5,3.7
2022-08-12,Visakhapatnam,64,10.0,17.1,17.0,5.5,0.72,34.1,32.3,75.5,12.5,7.6
2022-08-13,Delhi,74,15.7,26.0,15.9,2.9,0.55,41.8,27.0,76.0,12.5,1.9
2022-08-13,Mumbai,144,32.2,41.3,17.4,11.3,1.95,54.8,23.7,86.8,11.2,0.0
2022-08-13,Bangalore,71,11.8,23.7,14.5,5.5,0.92,31.9,28.7,82.9,14.4,4.2
2022-08-13,Chennai,81,10.0,29.3,17.7,5.5,0.74,66.0,27.5,100.0,14.1,7.8
2022-08-13,Kolkata,80,15.5,23.7,22.9,2.1,0.76,35.2,28.5,74.1,12.3,3.0
2022-08-13,Jaipur,176,28.0,53.1,47.1,11.5,2.8,28.7,27.9,74.7,14.1,0.0
2022-08-13,Lucknow,110,15.9,32.8,14.1,14.6,2.19,25.9,33.2,87.0,14.1,0.5
2022-08-13,Hyderabad,110,15.3,21.6,23.6,15.0,1.89,42.9,25.4,74.9,10.5,0.0
2022-08-13,Pune,75,10.0,5.8,11.3,7.4,1.52,47.6,24.2,75.8,18.6,0.0
2022-08-13,Ahmedabad,109,17.2,29.5,20.9,11.8,1.87,30.1,24.1,94.8,14.2,0.5
2022-08-13,Visakhapatnam,72,14.0,24.1,18.3,3.2,0.43,48.8,25.0,91.4,13.2,1.5
2022-08-14,Delhi,236,71.8,146.9,17.1,11.5,1.07,49.6,29.5,86.0,12.1,0.0
2022-08-14,Mumbai,88,16.4,37.5,18.1,9.8,1.14,10.0,28.0,92.0,11.3,0.0
2022-08-14,Bangalore,122,22.1,41.7,34.9,7.0,1.59,17.0,21.4,81.3,12.1,0.0
2022-08-14,Chennai,78,17.1,32.7,20.4,3.4,0.37,37.8,28.9,90.5,14.4,6.7
2022-08-14,Kolkata,203,50.3,84.7,55.3,11.6,1.27,34.9,28.6,82.3,14.5,0.8
2022-08-14,Jaipur,138,33.0,51.5,24.5,12.5,1.5,25.4,25.5,69.0,13.4,0.5
2022-08-14,Lucknow,225,62.8,110.6,29.7,4.0,2.05,31.4,26.3,89.8,11.2,0.0
2022-08-14,Hyderabad,56,10.0,11.2,12.6,2.6,0.73,33.0,22.5,94.5,15.4,5.8
2022-08-14,Pune,80,11.1,14.5,16.1,6.4,1.31,47.0,30.2,70.0,17.6,0.0
2022-08-14,Ahmedabad,73,11.3,29.4,16.5,4.1,1.03,20.6,27.8,91.0,14.1,1.5
2022-08-14,Visakhapatnam,137,20.9,49.6,27.2,8.3,1.73,71.0,23.4,89.3,11.6,0.0
2022-08-15,Delhi,192,45.2,79.7,32.6,11.9,2.06,39.4,24.0,95.1,11.0,0.0
2022-08-15,Mumbai,109,23.8,59.5,17.9,7.8,0.89,27.7,32.3,90.2,16.9,0.5
2022-08-15,Bangalore,65,11.2,9.1,25.6,7.5,0.63,24.7,32.0,82.6,15.6,0.0
2022-08-15,Chennai,83,10.8,27.4,24.8,5.2,1.25,18.7,26.8,83.0,16.7,0.0
2022-08-15,Kolkata,70,16.9,4.0,10.0,4.3,0.97,46.8,35.0,80.0,10.3,1.2
2022-08-15,Jaipur,115,35.4,46.6,12.5,13.5,0.72,27.9,27.4,100.0,11.8,0.0
2022-08-15,Lucknow,97,21.0,36.0,18.0,6.0,0.79,48.2,30.5,83.6,10.2,3.9
2022-08-15,Hyderabad,141,25.8,59.6,50.9,9.6,0.98,27.5,31.6,78.4,10.7,0.0
2022-08-15,Pune,82,10.0,25.1,28.5,10.9,0.87,29.8,31.6,78.9,8.5,0.0
2022-08-15,Ahmedabad,77,10.0,8.9,13.8,5.4,1.52,45.1,24.4,71.0,12.6,4.4
2022-08-15,Visakhapatnam,137,27.0,50.2,34.1,14.0,1.71,10.0,20.1,74.8,12.4,0.0
2022-08-16,Delhi,193,51.3,86.7,26.8,11.0,1.68,42.2,23.1,76.6,12.9,0.2
2022-08-16,Mumbai,82,14.6,29.2,19.5,5.6,0.66,46.5,27.6,93.9,12.8,3.7
2022-08-16,Bangalore,114,13.4,22.2,42.5,11.6,1.78,27.2,21.5,95.1,14.4,0.0
2022-08-16,Chennai,65,10.0,13.7,10.2,5.8,1.23,28.2,27.7,68.8,11.5,2.1
2022-08-16,Kolkata,92,12.0,38.6,24.3,5.6,0.7,62.6,29.6,100.0,9.5,6.5
2022-08-16,Jaipur,79,18.4,25.4,9.5,4.9,0.79,42.9,33.2,78.8,12.2,1.1
2022-08-16,Lucknow,90,17.7,33.1,14.3,4.7,1.15,33.8,29.7,61.7,16.4,0.0
2022-08-16,Hyderabad,60,10.0,19.9,14.6,6.6,0.73,19.7,28.0,91.3,9.7,6.3
2022-08-16,Pune,138,23.5,41.3,29.9,12.8,1.99,40.8,25.1,79.6,11.4,0.0
2022-08-16,Ahmedabad,136,23.5,33.0,34.3,14.3,1.67,57.5,32.2,87.3,11.8,0.0
2022-08-16,Visakhapatnam,129,22.1,19.4,28.7,9.0,2.28,46.2,28.5,85.0,12.1,0.0
2022-08-17,Delhi,226,67.9,110.8,26.1,12.6,1.64,31.1,26.9,82.8,10.7,0.0
2022-08-17,Mumbai,97,16.7,43.1,25.9,8.4,0.85,29.9,35.0,74.1,9.6,0.0
2022-08-17,Bangalore,74,10.0,23.9,22.7,5.1,0.8,35.7,25.3,94.7,12.0,2.4
2022-08-17,Chennai,60,16.4,8.6,9.2,3.4,0.82,20.5,29.7,77.8,9.6,1.6
2022-08-17,Kolkata,114,29.3,63.9,16.7,2.8,0.75,28.7,30.1,87.7,11.9,7.3
2022-08-17,Jaipur,138,29.4,60.4,34.2,15.4,0.71,50.8,31.9,89.3,10.8,0.0
2022-08-17,Lucknow,112,23.2,38.3,18.3,3.7,1.32,52.8,26.7,79.1,10.6,5.3
2022-08-17,Hyderabad,79,16.3,24.9,13.7,9.9,0.73,40.4,24.9,88.6,12.8,0.3
2022-08-17,Pune,79,10.0,27.4,11.0,4.4,1.19,53.0,25.6,78.1,14.8,6.6
2022-08-17,Ahmedabad,178,36.6,75.9,28.4,8.1,1.82,74.2,28.4,94.8,13.3,0.1
2022-08-17,Visakhapatnam,54,10.0,12.9,12.4,4.7,0.41,43.0,28.4,86.4,17.2,4.3
2022-08-18,Delhi,175,49.2,95.5,30.2,6.9,0.8,33.5,31.3,75.7,11.8,0.0
2022-08-18,Mumbai,68,10.7,9.5,20.1,4.1,0.71,52.3,27.0,80.3,12.4,4.1
2022-08-18,Bangalore,77,10.0,29.8,23.4,5.5,0.65,44.1,21.8,100.0,13.5,7.8
2022-08-18,Chennai,81,16.6,35.7,22.2,5.5,0.35,37.4,31.2,91.8,11.0,7.4
2022-08-18,Kolkata,193,49.2,100.1,21.5,12.9,1.62,46.6,30.6,86.3,10.5,0.0
2022-08-18,Jaipur,177,41.4,70.4,24.1,17.4,2.15,32.0,26.7,78.3,12.5,0.0
2022-08-18,Lucknow,200,53.6,106.1,34.9,13.1,1.02,40.7,34.7,83.7,11.8,0.0
2022-08-18,Hyderabad,112,18.0,18.4,39.7,11.7,1.41,33.6,30.7,73.2,11.6,0.6
2022-08-18,Pune,60,10.0,9.0,15.7,5.2,0.83,31.7,25.5,78.9,10.5,4.5
2022-08-18,Ahmedabad,186,46.1,82.0,33.2,11.9,1.67,36.1,24.4,92.2,12.9,0.0
2022-08-18,Visakhapatnam,114,13.1,39.8,50.7,11.6,1.2,16.3,29.6,78.3,10.3,0.0
2022-08-19,Delhi,200,54.6,103.3,31.6,13.0,1.58,12.8,30.5,70.3,11.6,0.0
2022-08-19,Mumbai,168,36.9,57.2,45.3,8.0,1.65,36.5,23.3,86.0,9.7,0.0
2022-08-19,Bangalore,68,10.0,19.4,19.5,3.8,0.74,37.8,33.3,99.6,11.9,6.2
2022-08-19,Chennai,57,11.0,2.6,11.3,6.2,0.7,45.3,29.7,86.1,12.3,2.9
2022-08-19,Kolkata,93,20.9,48.4,15.5,3.6,0.52,44.7,28.8,77.3,13.7,6.4
2022-08-19,Jaipur,65,10.9,25.4,14.9,4.9,0.52,40.5,28.6,100.0,10.9,5.3
2022-08-19,Lucknow,197,47.2,86.3,35.0,6.4,2.19,27.4,30.5,100.0,13.0,0.0
2022-08-19,Hyderabad,90,18.8,26.6,14.0,4.1,0.97,54.1,25.7,72.5,15.0,7.1
2022-08-19,Pune,67,10.0,17.8,14.7,4.7,0.79,44.7,26.3,76.4,13.6,1.4
2022-08-19,Ahmedabad,202,50.4,104.8,30.7,8.5,1.53,50.9,25.9,90.7,12.9,0.0
2022-08-19,Visakhapatnam,75,15.3,34.4,8.4,2.3,0.58,51.9,26.6,81.4,10.9,5.1
2022-08-20,Delhi,101,26.2,49.2,15.8,7.5,0.92,10.1,27.4,78.7,15.9,0.0
2022-08-20,Mumbai,137,23.0,56.6,18.0,10.0,1.97,52.5,32.7,83.9,9.8,0.0
2022-08-20,Bangalore,116,20.8,52.9,32.1,7.2,0.8,45.7,27.2,79.1,12.0,0.0
2022-08-20,Chennai,71,10.3,23.0,10.2,5.9,0.96,47.9,27.0,56.8,11.5,4.7
2022-08-20,Kolkata,189,50.4,100.3,26.7,12.4,1.43,24.5,23.6,91.5,15.0,0.0
2022-08-20,Jaipur,83,20.7,20.5,13.8,3.7,0.9,37.0,26.0,84.1,12.9,3.2
2022-08-20,Lucknow,68,14.8,15.2,15.1,6.9,0.52,41.8,26.3,86.2,12.1,7.4
2022-08-20,Hyderabad,129,34.2,61.2,29.4,8.7,0.3,47.1,30.2,80.3,13.4,0.0
2022-08-20,Pune,52,10.0,-9.5,23.0,4.0,0.33,49.8,32.2,81.6,10.2,4.9
2022-08-20,Ahmedabad,58,10.0,9.7,20.3,4.6,0.3,46.6,28.5,71.8,12.1,5.4
2022-08-20,Visakhapatnam,56,10.0,-3.4,13.8,6.5,0.86,39.1,25.8,83.2,5.9,3.0
2022-08-21,Delhi,208,74.6,127.2,21.3,7.4,0.3,21.6,29.3,100.0,10.4,0.0
2022-08-21,Mumbai,160,36.4,78.1,28.2,5.7,1.49,38.0,30.3,83.5,10.6,0.0
2022-08-21,Bangalore,145,38.1,64.7,23.8,10.3,0.92,45.0,26.4,68.8,11.5,0.0
2022-08-21,Chennai,46,10.0,17.1,5.0,5.5,0.39,28.2,29.2,74.9,16.4,4.8
2022-08-21,Kolkata,232,60.7,114.1,29.2,13.1,2.36,25.0,26.2,82.4,9.7,0.0
2022-08-21,Jaipur,63,10.0,18.6,20.4,6.9,0.83,10.6,23.4,65.8,10.5,1.2
2022-08-21,Lucknow,91,28.6,42.2,8.2,2.4,0.66,23.1,24.4,75.7,11.1,1.7
2022-08-21,Hyderabad,51,10.0,13.9,11.4,3.0,0.79,10.4,28.8,80.6,15.2,1.6
2022-08-21,Pune,77,10.0,16.9,38.4,5.6,0.73,21.2,21.8,100.0,11.5,0.0
2022-08-21,Ahmedabad,164,48.6,86.3,26.9,13.8,0.82,11.2,32.3,88.0,9.3,0.0
2022-08-21,Visakhapatnam,69,10.0,32.2,16.0,6.1,0.5,40.9,30.0,81.7,10.3,6.9
2022-08-22,Delhi,179,40.6,71.8,25.4,12.0,2.33,33.9,29.7,81.4,13.4,0.0
